,STATION,NAME,DATE,Precipitation (inches),Snowfall (inches),Snow Depth (inches),Avg Hourly Temp (Fahrenheit),Highest Hourly Temp (Fahrenheit),Lowest Hourly Temp (Fahrenheit),Temperature at Observation (Fahrenheit),Year,Month,Day,Month & Day,Year & Month
20990,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-20,0.0,0.0,0.0,59.0,70.0,50.0,59.0,1998,10,20,10-20,1998-10
20991,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-21,0.0,0.0,0.0,57.0,66.0,44.0,46.0,1998,10,21,10-21,1998-10
20992,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-22,0.0,0.0,0.0,53.0,65.0,45.0,48.0,1998,10,22,10-22,1998-10
20993,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-23,0.0,0.0,0.0,54.0,65.0,51.0,56.0,1998,10,23,10-23,1998-10
20994,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-24,0.0,0.0,0.0,59.0,67.0,51.0,55.0,1998,10,24,10-24,1998-10
20995,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-25,0.0,0.0,0.0,64.0,72.0,54.0,59.0,1998,10,25,10-25,1998-10
20996,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-26,0.0,0.0,0.0,68.0,76.0,58.0,66.0,1998,10,26,10-26,1998-10
20997,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-27,0.0,0.0,0.0,73.0,80.0,63.0,68.0,1998,10,27,10-27,1998-10
20998,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-28,0.69,0.0,0.0,69.0,75.0,63.0,67.0,1998,10,28,10-28,1998-10
20999,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-29,0.0,0.0,0.0,70.0,78.0,60.0,60.0,1998,10,29,10-29,1998-10
21000,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-30,0.0,0.0,0.0,60.0,78.0,52.0,54.0,1998,10,30,10-30,1998-10
21001,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-31,1.6,0.0,0.0,51.0,54.0,46.0,47.0,1998,10,31,10-31,1998-10
21002,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-01,1.82,0.0,0.0,53.0,56.0,47.0,55.0,1998,11,1,11-01,1998-11
21003,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-02,0.9,0.0,0.0,52.0,55.0,47.0,41.0,1998,11,2,11-02,1998-11
21004,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-03,0.1,0.0,0.0,44.0,44.0,39.0,39.0,1998,11,3,11-03,1998-11
21005,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-04,0.0,0.0,0.0,41.0,43.0,39.0,40.0,1998,11,4,11-04,1998-11
21006,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-05,0.0,0.0,0.0,39.0,44.0,35.0,35.0,1998,11,5,11-05,1998-11
21007,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-06,0.0,0.0,0.0,38.0,44.0,31.0,41.0,1998,11,6,11-06,1998-11
21008,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-07,0.5,0.0,0.0,42.0,44.0,31.0,41.0,1998,11,7,11-07,1998-11
21009,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-08,0.0,0.0,0.0,45.0,46.0,41.0,45.0,1998,11,8,11-08,1998-11
21010,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-09,0.14,0.0,0.0,56.0,63.0,45.0,63.0,1998,11,9,11-09,1998-11
21011,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-10,0.02,0.0,0.0,50.0,63.0,39.0,39.0,1998,11,10,11-10,1998-11
21012,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-11,0.0,0.0,0.0,45.0,54.0,34.0,47.0,1998,11,11,11-11,1998-11
21013,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-12,0.0,0.0,0.0,49.0,58.0,43.0,43.0,1998,11,12,11-12,1998-11
21014,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-13,0.0,0.0,0.0,49.0,59.0,40.0,51.0,1998,11,13,11-13,1998-11
21015,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-14,0.0,0.0,0.0,53.0,63.0,43.0,43.0,1998,11,14,11-14,1998-11
21016,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-15,0.0,0.0,0.0,45.0,57.0,35.0,55.0,1998,11,15,11-15,1998-11
21017,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-16,0.0,0.0,0.0,53.0,63.0,45.0,45.0,1998,11,16,11-16,1998-11
21018,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-17,0.0,0.0,0.0,53.0,67.0,40.0,56.0,1998,11,17,11-17,1998-11
21019,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-18,0.0,0.0,0.0,57.0,69.0,46.0,46.0,1998,11,18,11-18,1998-11
21020,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-19,0.0,0.0,0.0,41.0,46.0,37.0,39.0,1998,11,19,11-19,1998-11
21021,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-20,0.0,0.0,0.0,43.0,53.0,33.0,36.0,1998,11,20,11-20,1998-11
21022,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-21,0.0,0.0,0.0,48.0,60.0,36.0,51.0,1998,11,21,11-21,1998-11
21023,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-22,0.0,0.0,0.0,57.0,64.0,48.0,58.0,1998,11,22,11-22,1998-11
21024,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-23,0.0,0.0,0.0,51.0,64.0,43.0,43.0,1998,11,23,11-23,1998-11
21025,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-24,0.0,0.0,0.0,50.0,62.0,38.0,56.0,1998,11,24,11-24,1998-11
21026,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-25,0.0,0.0,0.0,54.0,65.0,45.0,44.0,1998,11,25,11-25,1998-11
21027,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-26,0.0,0.0,0.0,56.0,69.0,42.0,55.0,1998,11,26,11-26,1998-11
21028,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-27,0.0,0.0,0.0,56.0,70.0,43.0,59.0,1998,11,27,11-27,1998-11
21029,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-28,0.0,0.0,0.0,63.0,71.0,56.0,63.0,1998,11,28,11-28,1998-11
21030,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-29,1.35,0.0,0.0,66.0,72.0,59.0,59.0,1998,11,29,11-29,1998-11
21031,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-11-30,0.5,0.0,0.0,51.0,72.0,45.0,45.0,1998,11,30,11-30,1998-11
21032,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-01,0.0,0.0,0.0,55.0,67.0,44.0,57.0,1998,12,1,12-01,1998-12
21033,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-02,0.0,0.0,0.0,60.0,66.0,54.0,62.0,1998,12,2,12-02,1998-12
21034,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-03,0.0,0.0,0.0,65.0,69.0,61.0,62.0,1998,12,3,12-03,1998-12
21035,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-04,0.0,0.0,0.0,61.0,67.0,57.0,57.0,1998,12,4,12-04,1998-12
21036,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-05,0.0,0.0,0.0,58.0,68.0,48.0,48.0,1998,12,5,12-05,1998-12
21037,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-06,1.25,0.0,0.0,42.0,48.0,35.0,36.0,1998,12,6,12-06,1998-12
21038,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-07,0.0,0.0,0.0,36.0,48.0,31.0,31.0,1998,12,7,12-07,1998-12
21039,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-08,0.0,0.0,0.0,37.0,48.0,27.0,38.0,1998,12,8,12-08,1998-12
21040,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-09,0.0,0.0,0.0,40.0,51.0,33.0,35.0,1998,12,9,12-09,1998-12
21041,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-10,0.0,0.0,0.0,39.0,48.0,31.0,33.0,1998,12,10,12-10,1998-12
21042,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-11,0.0,0.0,0.0,38.0,50.0,28.0,35.0,1998,12,11,12-11,1998-12
21043,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-12,0.0,0.0,0.0,40.0,51.0,29.0,35.0,1998,12,12,12-12,1998-12
21044,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-13,0.0,0.0,0.0,43.0,54.0,31.0,37.0,1998,12,13,12-13,1998-12
21045,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-14,0.0,0.0,0.0,43.0,56.0,31.0,43.0,1998,12,14,12-14,1998-12
21046,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-15,0.0,0.0,0.0,48.0,59.0,38.0,40.0,1998,12,15,12-15,1998-12
21047,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-16,0.0,0.0,0.0,44.0,51.0,36.0,38.0,1998,12,16,12-16,1998-12
21048,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-17,0.0,0.0,0.0,39.0,49.0,30.0,45.0,1998,12,17,12-17,1998-12
21049,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-18,0.0,0.0,0.0,47.0,53.0,40.0,40.0,1998,12,18,12-18,1998-12
21050,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-19,0.0,0.0,0.0,33.0,53.0,26.0,26.0,1998,12,19,12-19,1998-12
21051,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-20,0.1,,0.0,24.0,26.0,21.0,21.0,1998,12,20,12-20,1998-12
21052,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-21,0.0,0.0,0.0,15.0,27.0,8.0,8.0,1998,12,21,12-21,1998-12
21053,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-22,0.0,0.0,0.0,10.0,16.0,4.0,13.0,1998,12,22,12-22,1998-12
21054,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-23,0.0,0.0,0.0,18.0,24.0,12.0,15.0,1998,12,23,12-23,1998-12
21055,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-24,0.0,0.0,0.0,19.0,29.0,10.0,22.0,1998,12,24,12-24,1998-12
21056,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-25,0.0,0.0,0.0,28.0,37.0,20.0,29.0,1998,12,25,12-25,1998-12
21057,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-26,0.0,0.0,0.0,32.0,41.0,23.0,37.0,1998,12,26,12-26,1998-12
21058,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-27,0.0,0.0,0.0,38.0,48.0,28.0,28.0,1998,12,27,12-27,1998-12
21059,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-28,0.0,0.0,0.0,34.0,44.0,25.0,40.0,1998,12,28,12-28,1998-12
21060,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-29,0.0,0.0,0.0,30.0,41.0,16.0,16.0,1998,12,29,12-29,1998-12
21061,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-30,0.02,1.0,0.0,19.0,23.0,12.0,18.0,1998,12,30,12-30,1998-12
21062,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-12-31,0.0,0.0,0.0,13.0,20.0,6.0,18.0,1998,12,31,12-31,1998-12
21063,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-01,0.01,1.2,,19.0,19.0,16.0,17.0,1999,1,1,01-01,1999-01
21064,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-02,0.02,1.5,,15.0,18.0,8.0,8.0,1999,1,2,01-02,1999-01
21065,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-03,0.0,0.0,0.0,9.0,12.0,4.0,4.0,1999,1,3,01-03,1999-01
21066,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-04,0.0,0.0,0.0,4.0,8.0,0.0,4.0,1999,1,4,01-04,1999-01
21067,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-05,0.0,0.0,0.0,19.0,34.0,4.0,32.0,1999,1,5,01-05,1999-01
21068,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-06,0.0,0.0,0.0,28.0,45.0,12.0,13.0,1999,1,6,01-06,1999-01
21069,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-07,0.0,0.0,0.0,11.0,13.0,7.0,11.0,1999,1,7,01-07,1999-01
21070,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-08,0.0,0.0,0.0,15.0,17.0,10.0,10.0,1999,1,8,01-08,1999-01
21071,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-09,0.0,0.0,0.0,12.0,20.0,1.0,20.0,1999,1,9,01-09,1999-01
21072,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-10,0.0,0.0,0.0,23.0,28.0,18.0,18.0,1999,1,10,01-10,1999-01
21073,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-11,0.0,0.0,0.0,34.0,47.0,18.0,43.0,1999,1,11,01-11,1999-01
21074,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-12,0.0,0.0,0.0,37.0,52.0,21.0,21.0,1999,1,12,01-12,1999-01
21075,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-13,0.0,0.0,0.0,20.0,22.0,15.0,2.0,1999,1,13,01-13,1999-01
21076,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-14,0.0,0.0,0.0,31.0,40.0,20.0,33.0,1999,1,14,01-14,1999-01
21077,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-15,0.0,0.0,0.0,41.0,49.0,32.0,44.0,1999,1,15,01-15,1999-01
21078,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-16,0.0,0.0,0.0,42.0,49.0,36.0,39.0,1999,1,16,01-16,1999-01
21079,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-17,0.0,0.0,0.0,41.0,44.0,35.0,38.0,1999,1,17,01-17,1999-01
21080,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-18,0.0,0.0,0.0,40.0,46.0,32.0,38.0,1999,1,18,01-18,1999-01
21081,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-19,0.0,0.0,0.0,43.0,53.0,33.0,33.0,1999,1,19,01-19,1999-01
21082,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-20,0.0,0.0,0.0,36.0,44.0,27.0,36.0,1999,1,20,01-20,1999-01
21083,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-21,0.27,0.0,0.0,39.0,43.0,33.0,39.0,1999,1,21,01-21,1999-01
21084,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-22,0.0,0.0,0.0,36.0,39.0,33.0,33.0,1999,1,22,01-22,1999-01
21085,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-23,0.0,0.0,0.0,36.0,40.0,31.0,31.0,1999,1,23,01-23,1999-01
21086,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-24,0.0,0.0,0.0,41.0,51.0,30.0,32.0,1999,1,24,01-24,1999-01
21087,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-25,0.0,0.0,0.0,30.0,33.0,26.0,29.0,1999,1,25,01-25,1999-01
21088,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-26,0.0,0.0,0.0,45.0,61.0,28.0,58.0,1999,1,26,01-26,1999-01
21089,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-27,0.0,0.0,0.0,47.0,59.0,34.0,34.0,1999,1,27,01-27,1999-01
21090,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-28,0.0,0.0,0.0,35.0,39.0,30.0,35.0,1999,1,28,01-28,1999-01
21091,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-29,0.0,0.0,0.0,35.0,39.0,30.0,33.0,1999,1,29,01-29,1999-01
21092,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-30,1.85,0.0,0.0,36.0,38.0,32.0,38.0,1999,1,30,01-30,1999-01
21093,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-01-31,0.05,0.0,0.0,38.0,38.0,35.0,35.0,1999,1,31,01-31,1999-01
21094,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-01,0.0,0.0,0.0,40.0,42.0,35.0,41.0,1999,2,1,02-01,1999-02
21095,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-02,0.0,0.0,0.0,42.0,49.0,33.0,43.0,1999,2,2,02-02,1999-02
21096,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-03,0.0,0.0,0.0,49.0,55.0,42.0,42.0,1999,2,3,02-03,1999-02
21097,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-04,0.0,0.0,0.0,42.0,51.0,32.0,44.0,1999,2,4,02-04,1999-02
21098,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-05,0.0,0.0,0.0,53.0,52.0,35.0,35.0,1999,2,5,02-05,1999-02
21099,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-06,0.05,0.0,0.0,48.0,59.0,41.0,40.0,1999,2,6,02-06,1999-02
21100,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-07,0.0,0.0,0.0,44.0,46.0,40.0,43.0,1999,2,7,02-07,1999-02
21101,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-08,0.0,0.0,0.0,51.0,60.0,40.0,45.0,1999,2,8,02-08,1999-02
21102,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-09,0.0,0.0,0.0,48.0,59.0,40.0,51.0,1999,2,9,02-09,1999-02
21103,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-10,0.0,0.0,0.0,63.0,73.0,51.0,67.0,1999,2,10,02-10,1999-02
21104,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-11,0.0,0.0,0.0,50.0,68.0,30.0,31.0,1999,2,11,02-11,1999-02
21105,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-12,0.0,0.0,0.0,36.0,42.0,29.0,30.0,1999,2,12,02-12,1999-02
21106,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-13,0.0,0.0,0.0,35.0,44.0,24.0,37.0,1999,2,13,02-13,1999-02
21107,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-14,0.0,0.0,0.0,50.0,64.0,36.0,51.0,1999,2,14,02-14,1999-02
21108,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-15,0.0,0.0,0.0,55.0,64.0,46.0,46.0,1999,2,15,02-15,1999-02
21109,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-16,0.0,0.0,0.0,38.0,46.0,34.0,34.0,1999,2,16,02-16,1999-02
21110,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-17,0.2,1.0,0.0,32.0,36.0,29.0,34.0,1999,2,17,02-17,1999-02
21111,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-18,0.08,0.0,0.0,41.0,46.0,34.0,39.0,1999,2,18,02-18,1999-02
21112,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-19,0.09,0.0,0.0,38.0,39.0,35.0,35.0,1999,2,19,02-19,1999-02
21113,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-20,0.0,0.0,0.0,35.0,36.0,32.0,32.0,1999,2,20,02-20,1999-02
21114,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-21,0.0,0.0,0.0,34.0,39.0,28.0,31.0,1999,2,21,02-21,1999-02
21115,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-22,1.0,1.0,0.0,33.0,35.0,27.0,35.0,1999,2,22,02-22,1999-02
21116,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-23,0.05,0.0,0.0,33.0,35.0,30.0,30.0,1999,2,23,02-23,1999-02
21117,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-24,0.0,0.0,0.0,42.0,55.0,28.0,38.0,1999,2,24,02-24,1999-02
21118,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-25,0.0,0.0,0.0,44.0,59.0,31.0,47.0,1999,2,25,02-25,1999-02
21119,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-26,0.0,0.0,0.0,60.0,70.0,46.0,52.0,1999,2,26,02-26,1999-02
21120,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-27,0.0,0.0,0.0,49.0,56.0,40.0,40.0,1999,2,27,02-27,1999-02
21121,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-02-28,0.0,0.0,0.0,49.0,59.0,37.0,45.0,1999,2,28,02-28,1999-02
21122,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-01,0.0,0.0,0.0,52.0,69.0,35.0,54.0,1999,3,1,03-01,1999-03
21123,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-02,0.0,0.0,0.0,43.0,53.0,33.0,33.0,1999,3,2,03-02,1999-03
21124,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-03,0.0,0.0,0.0,35.0,44.0,25.0,35.0,1999,3,3,03-03,1999-03
21125,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-04,0.0,0.0,0.0,46.0,61.0,32.0,53.0,1999,3,4,03-04,1999-03
21126,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-05,0.12,0.0,0.0,45.0,52.0,36.0,36.0,1999,3,5,03-05,1999-03
21127,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-06,0.0,0.0,0.0,32.0,36.0,28.0,28.0,1999,3,6,03-06,1999-03
21128,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-07,0.0,0.0,0.0,35.0,42.0,25.0,35.0,1999,3,7,03-07,1999-03
21129,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-08,1.08,0.0,0.0,35.0,37.0,32.0,34.0,1999,3,8,03-08,1999-03
21130,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-09,0.0,0.0,0.0,35.0,42.0,28.0,30.0,1999,3,9,03-09,1999-03
21131,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-10,0.0,0.0,0.0,30.0,35.0,27.0,32.0,1999,3,10,03-10,1999-03
21132,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-11,0.0,0.0,0.0,36.0,43.0,29.0,33.0,1999,3,11,03-11,1999-03
21133,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-12,0.0,,0.0,36.0,41.0,28.0,32.0,1999,3,12,03-12,1999-03
21134,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-13,0.0,,0.0,37.0,42.0,31.0,32.0,1999,3,13,03-13,1999-03
21135,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-14,0.0,0.0,0.0,39.0,50.0,26.0,37.0,1999,3,14,03-14,1999-03
21136,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-15,0.0,0.0,0.0,45.0,58.0,33.0,45.0,1999,3,15,03-15,1999-03
21137,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-16,0.0,0.0,0.0,60.0,74.0,45.0,60.0,1999,3,16,03-16,1999-03
21138,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-17,0.0,0.0,0.0,54.0,64.0,44.0,44.0,1999,3,17,03-17,1999-03
21139,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-18,0.0,0.0,0.0,46.0,56.0,36.0,44.0,1999,3,18,03-18,1999-03
21140,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-19,0.0,0.0,0.0,44.0,48.0,38.0,47.0,1999,3,19,03-19,1999-03
21141,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-20,0.0,0.0,0.0,53.0,64.0,42.0,47.0,1999,3,20,03-20,1999-03
21142,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-21,0.0,0.0,0.0,47.0,58.0,36.0,46.0,1999,3,21,03-21,1999-03
21143,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-22,0.05,0.0,0.0,41.0,46.0,36.0,36.0,1999,3,22,03-22,1999-03
21144,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-23,0.0,0.0,0.0,43.0,49.0,35.0,40.0,1999,3,23,03-23,1999-03
21145,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-24,0.0,0.0,0.0,46.0,60.0,33.0,41.0,1999,3,24,03-24,1999-03
21146,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1999-03-25,0.0,0.0,0.0,41.0,51.0,32.0,39.0,1999,3,25,03-25,1999-03
